ref_area,ref_area_label,classif1,classif1_label,time,obs_value_pay_gap,obs_status_label,obs_value_employees_women,obs_value_employees_men,obs_value_earnings_women,obs_value_earnings_men,obs_value_hours_women,obs_value_hours_men,earnings_ratio,hours_ratio,employment_ratio,delta_earnings,delta_hours
che,suiza,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,1999,32.657,,340.654,128.227,23.731,35.24,27.23,40.93,0.673410896708286,0.6652821891033472,2.6566479758553188,11.509,13.7
che,suiza,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",1999,-64.9,,5.502,31.61,38.914,23.599,32.64,45.85,1.6489681766176534,0.711886586695747,0.17405884213856374,-15.315000000000001,13.21
che,suiza,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",1999,23.895,,64.503,404.749,22.182,29.147,32.96,40.67,0.7610388719250695,0.8104253749692648,0.15936543388618624,6.965,7.710000000000001
che,suiza,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,1999,27.841,,31.334,134.258,22.3,30.904,31.96,41.29,0.7215894382604194,0.7740372971663841,0.23338646486615322,8.604,9.329999999999998
che,suiza,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,1999,3.159,,120.753,64.483,24.073,24.858,17.89,36.15,0.9684206291737066,0.49488243430152146,1.8726330970953584,0.7850000000000001,18.259999999999998
che,suiza,ocu_isco08_x,ocupación (ciuo-08): x. no clasificados en otra parte,1999,51.661,,11.199,11.899,24.612,50.914,31.3,34.94,0.4834033861020544,0.8958214081282199,0.9411715270190772,26.302000000000003,3.639999999999997
che,suiza,ocu_skill_total,ocupación (nivel de competencia): total,1998,16.945,,1423.657,1726.625,42.65032000000001,50.339040000000004,29.14,41.45,0.8468179582167124,0.7030156815440289,0.8245316730616086,7.688720000000001,12.310000000000002
che,suiza,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,1998,14.169,,478.3,725.468,52.54152,63.034879999999994,30.38,43.52,0.8344394415705406,0.6980698529411764,0.6592985493502126,10.493359999999997,13.140000000000004
che,suiza,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,1998,14.889,,801.775,910.877,34.97332,39.15072,30.16,40.34,0.8934482135341244,0.7476450173525037,0.8802231256250844,4.1774000000000004,10.180000000000003
che,suiza,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,1998,-0.221,,129.899,74.207,32.309760000000004,34.77836,18.81,35.45,0.9308499662877082,0.5306064880112834,1.7504952362984625,2.4686000000000003,16.640000000000004
che,suiza,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,1998,-6.03,,13.683,16.074,42.16004,49.611320000000006,30.95,39.6,0.8367975377386426,0.7815656565656566,0.8512504665920119,7.451280000000001,8.650000000000002
che,suiza,ocu_isco08_total,ocupación (ciuo-08): total,1998,16.945,,1423.657,1726.625,42.65032000000001,50.339040000000004,29.14,41.45,0.8468179582167124,0.7030156815440289,0.8245316730616086,7.688720000000001,12.310000000000002
che,suiza,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,1998,30.552,,30.762,106.87,57.94308000000001,74.09111999999999,33.11,48.64,0.7860365538569846,0.6807154605263158,0.2878450453822401,16.14804,15.530000000000001
che,suiza,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,1998,10.716,,283.796,325.417,57.41972,66.36148,29.78,42.87,0.8656673664727447,0.694658269185911,0.8720994908071797,8.94176,13.089999999999996
che,suiza,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,1998,19.444,,163.741,293.181,43.022839999999995,52.7518,30.78,42.29,0.817179069528245,0.7278316386852685,0.5584979927075766,9.72896,11.509999999999998
che,suiza,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,1998,11.358,,357.43,223.872,40.358239999999995,45.88112,31.67,40.83,0.8835873344036651,0.7756551555228999,1.5965819754145225,5.52288,9.159999999999997
che,suiza,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,1998,32.149,,349.358,135.375,30.81576,38.3582,27.25,40.61,0.8028534653740713,0.6710169908889436,2.580668513388735,7.542439999999999,13.36
che,suiza,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",1998,46.919,,8.216,26.106,26.77084,32.13536,37.97,42.8,0.8561082523573993,0.8871495327102804,0.3147169233126484,5.36452,4.829999999999998
che,suiza,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",1998,23.7,,62.865,398.709,30.2212,36.11984,35.74,39.64,0.832385746092734,0.9016145307769929,0.15767138439312883,5.89864,3.8999999999999986
che,suiza,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,1998,29.966,,23.906,126.814,30.60136,39.490320000000004,30.35,40.89,0.7724853823553589,0.7422352653460504,0.18851230936647373,8.888959999999999,10.54
che,suiza,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,1998,-0.221,,129.899,74.207,32.309760000000004,34.77836,18.81,35.45,0.9308499662877082,0.5306064880112834,1.7504952362984625,2.4686000000000003,16.640000000000004
che,suiza,ocu_isco08_x,ocupación (ciuo-08): x. no clasificados en otra parte,1998,-7.689,,13.683,13.983,42.210640000000005,49.47636000000001,30.95,37.66,0.8451401610994873,0.8218268720127456,0.9785453765286418,7.26572,6.709999999999997
che,suiza,ocu_skill_total,ocupación (nivel de competencia): total,1997,15.403,,1382.218,1691.385,42.65032000000001,50.339040000000004,29.25,41.35,0.8468179582167124,0.7073760580411125,0.817210747405233,7.688720000000001,12.100000000000001
che,suiza,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,1997,12.873,,464.2,682.331,52.54152,63.034879999999994,30.5,43.26,0.8344394415705406,0.705039297272307,0.6803149790937243,10.493359999999997,12.759999999999998
che,suiza,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,1997,12.948,,789.122,928.405,34.97332,39.15072,30.26,40.24,0.8934482135341244,0.7519880715705766,0.8499760341661236,4.1774000000000004,9.98
che,suiza,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,1997,7.735,,121.109,63.916,32.309760000000004,34.77836,17.82,36.18,0.9308499662877082,0.49253731343283585,1.894815069779085,2.4686000000000003,18.36
che,suiza,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,1997,18.113,,7.787,16.732,42.16004,49.611320000000006,36.24,43.61,0.8367975377386426,0.8310020637468472,0.4653956490557017,7.451280000000001,7.369999999999997
che,suiza,ocu_isco08_total,ocupación (ciuo-08): total,1997,15.403,,1382.218,1691.385,42.65032000000001,50.339040000000004,29.25,41.35,0.8468179582167124,0.7073760580411125,0.817210747405233,7.688720000000001,12.100000000000001
che,suiza,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,1997,19.972,,25.476,98.031,57.94308000000001,74.09111999999999,33.15,48.05,0.7860365538569846,0.6899063475546307,0.2598769776907305,16.14804,14.899999999999999
che,suiza,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,1997,7.406,,273.392,305.83,57.41972,66.36148,30.06,42.49,0.8656673664727447,0.7074605789597552,0.8939345387960632,8.94176,12.430000000000003
che,suiza,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,1997,25.272,,165.331,278.47,43.022839999999995,52.7518,30.8,42.35,0.817179069528245,0.7272727272727273,0.5937120695227492,9.72896,11.55
che,suiza,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,1997,14.888,,346.962,227.948,40.358239999999995,45.88112,31.82,40.46,0.8835873344036651,0.7864557587740979,1.522110305859231,5.52288,8.64
che,suiza,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,1997,13.318,,344.706,138.528,30.81576,38.3582,27.42,39.09,0.8028534653740713,0.7014581734458941,2.488348925848926,7.542439999999999,11.670000000000002
che,suiza,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",1997,29.727,,6.585,26.584,26.77084,32.13536,41.95,45.82,0.8561082523573993,0.9155390659100829,0.24770538669876618,5.36452,3.8699999999999974
che,suiza,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",1997,31.141,,58.897,408.198,30.2212,36.11984,35.32,39.75,0.832385746092734,0.8885534591194969,0.1442853713149011,5.89864,4.43
che,suiza,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,1997,27.365,,31.971,127.146,30.60136,39.490320000000004,31.29,41.61,0.7724853823553589,0.7519826964671954,0.2514510877259214,8.888959999999999,10.32
che,suiza,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,1997,7.735,,121.109,63.916,32.309760000000004,34.77836,17.82,36.18,0.9308499662877082,0.49253731343283585,1.894815069779085,2.4686000000000003,18.36
che,suiza,ocu_isco08_x,ocupación (ciuo-08): x. no clasificados en otra parte,1997,16.876,,7.787,14.586,42.210640000000005,49.47636000000001,36.24,42.72,0.8451401610994873,0.8483146067415731,0.533868092691622,7.26572,6.479999999999997
che,suiza,ocu_skill_total,ocupación (nivel de competencia): total,1996,22.878,,1386.954,1719.764,42.65032000000001,50.339040000000004,29.37,41.0,0.8468179582167124,0.7163414634146341,0.8064792611079195,7.688720000000001,11.629999999999999
che,suiza,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,1996,22.653,,446.093,706.35,52.54152,63.034879999999994,31.07,42.52,0.8344394415705406,0.7307149576669802,0.6315466836554117,10.493359999999997,11.450000000000003
che,suiza,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,1996,19.052,,821.251,928.815,34.97332,39.15072,29.83,40.17,0.8934482135341244,0.7425939756036842,0.8841922234244709,4.1774000000000004,10.340000000000003
che,suiza,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,1996,3.127,,107.302,67.58,32.309760000000004,34.77836,19.1,36.03,0.9308499662877082,0.5301137940605052,1.5877774489493934,2.4686000000000003,16.93
che,suiza,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,1996,12.884,,12.309,17.019,42.16004,49.611320000000006,30.66,42.27,0.8367975377386426,0.7253371185237757,0.7232504847523357,7.451280000000001,11.610000000000003
che,suiza,ocu_isco08_total,ocupación (ciuo-08): total,1996,22.878,,1386.954,1719.764,42.65032000000001,50.339040000000004,29.37,41.0,0.8468179582167124,0.7163414634146341,0.8064792611079195,7.688720000000001,11.629999999999999
che,suiza,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,1996,36.266,,23.151,104.16,57.94308000000001,74.09111999999999,35.24,46.76,0.7860365538569846,0.7536355859709154,0.22226382488479263,16.14804,11.519999999999996
che,suiza,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,1996,19.102,,268.078,316.229,57.41972,66.36148,30.59,42.1,0.8656673664727447,0.726603325415677,0.8477337625581461,8.94176,11.510000000000002
che,suiza,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,1996,25.809,,154.864,285.961,43.022839999999995,52.7518,31.16,41.37,0.817179069528245,0.7532028039642253,0.5415563660778917,9.72896,10.209999999999997
che,suiza,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,1996,11.346,,362.87,242.827,40.358239999999995,45.88112,31.48,40.49,0.8835873344036651,0.777475919980242,1.49435606419385,5.52288,9.010000000000002
che,suiza,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,1996,35.752,,344.993,116.932,30.81576,38.3582,26.58,39.9,0.8028534653740713,0.6661654135338345,2.950372866281257,7.542439999999999,13.32
che,suiza,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",1996,48.423,,4.881,21.248,26.77084,32.13536,37.0,42.16,0.8561082523573993,0.8776091081593929,0.22971573795180722,5.36452,5.159999999999997
che,suiza,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",1996,34.156,,73.427,421.065,30.2212,36.11984,35.28,39.62,0.832385746092734,0.8904593639575973,0.17438400246992747,5.89864,4.339999999999996
che,suiza,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,1996,37.397,,35.08,126.741,30.60136,39.490320000000004,31.05,41.19,0.7724853823553589,0.753823743627094,0.2767849393645308,8.888959999999999,10.139999999999997
che,suiza,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,1996,3.127,,107.302,67.58,32.309760000000004,34.77836,19.1,36.03,0.9308499662877082,0.5301137940605052,1.5877774489493934,2.4686000000000003,16.93
che,suiza,ocu_isco08_x,ocupación (ciuo-08): x. no clasificados en otra parte,1996,13.341,,12.309,14.9,42.210640000000005,49.47636000000001,30.66,39.9,0.8451401610994873,0.768421052631579,0.8261073825503356,7.26572,9.239999999999998
che,suiza,ocu_skill_total,ocupación (nivel de competencia): total,1995,21.42,,1343.184,1732.93,42.65032000000001,50.339040000000004,29.44,42.32,0.8468179582167124,0.6956521739130435,0.7750942046129964,7.688720000000001,12.879999999999999
che,suiza,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,1995,21.75,,421.081,663.915,52.54152,63.034879999999994,30.93,43.61,0.8344394415705406,0.7092409997706948,0.6342393228048772,10.493359999999997,12.68
che,suiza,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,1995,15.991,,773.874,966.524,34.97332,39.15072,29.87,41.6,0.8934482135341244,0.7180288461538461,0.8006774792969445,4.1774000000000004,11.73
che,suiza,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,1995,18.002,,129.423,69.0,32.309760000000004,34.77836,22.28,40.24,0.9308499662877082,0.5536779324055666,1.875695652173913,2.4686000000000003,17.96
che,suiza,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,1995,44.229,,18.806,33.49,42.16004,49.611320000000006,29.48,41.16,0.8367975377386426,0.7162293488824102,0.5615407584353538,7.451280000000001,11.679999999999996
che,suiza,ocu_isco08_total,ocupación (ciuo-08): total,1995,21.42,,1343.184,1732.93,42.65032000000001,50.339040000000004,29.44,42.32,0.8468179582167124,0.6956521739130435,0.7750942046129964,7.688720000000001,12.879999999999999
che,suiza,ocu_isco08_1,ocupación (ciuo-08): 1. directores y gerentes,1995,33.913,,29.727,86.858,57.94308000000001,74.09111999999999,38.08,48.53,0.7860365538569846,0.7846692767360395,0.342248267286836,16.14804,10.450000000000003
che,suiza,ocu_isco08_2,ocupación (ciuo-08): 2. profesionales científicos e intelectuales,1995,21.108,,255.088,319.436,57.41972,66.36148,29.4,43.09,0.8656673664727447,0.6822928753771176,0.7985574575188771,8.94176,13.690000000000005
che,suiza,ocu_isco08_3,ocupación (ciuo-08): 3. técnicos y profesionales de nivel medio,1995,23.865,,136.266,257.621,43.022839999999995,52.7518,32.09,42.56,0.817179069528245,0.7539943609022557,0.5289397991623354,9.72896,10.469999999999999
che,suiza,ocu_isco08_4,ocupación (ciuo-08): 4. personal de apoyo administrativo,1995,15.715,,375.747,248.062,40.358239999999995,45.88112,31.77,42.69,0.8835873344036651,0.7442023893183416,1.5147301884206368,5.52288,10.919999999999998
che,suiza,ocu_isco08_5,ocupación (ciuo-08): 5. trabajadores de los servicios y vendedores de comercios y mercados,1995,24.242,,310.37,117.176,30.81576,38.3582,26.84,39.41,0.8028534653740713,0.6810454199441767,2.6487505973919574,7.542439999999999,12.569999999999997
che,suiza,ocu_isco08_6,"ocupación (ciuo-08): 6. agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",1995,37.012,,5.075,33.212,26.77084,32.13536,29.3,47.95,0.8561082523573993,0.6110531803962461,0.15280621462122124,5.36452,18.650000000000002
che,suiza,ocu_isco08_7,"ocupación (ciuo-08): 7. oficiales, operarios y artesanos de artes mecánicas y de otros oficios",1995,27.262,,62.407,439.767,30.2212,36.11984,32.68,40.92,0.832385746092734,0.7986314760508308,0.14190923830119131,5.89864,8.240000000000002
che,suiza,ocu_isco08_8,ocupación (ciuo-08): 8. operadores de instalaciones y máquinas y ensambladores,1995,21.683,,20.274,128.307,30.60136,39.490320000000004,31.3,41.98,0.7724853823553589,0.7455931395902812,0.15801164394771916,8.888959999999999,10.679999999999996
che,suiza,ocu_isco08_9,ocupación (ciuo-08): 9. ocupaciones elementales,1995,18.002,,129.423,69.0,32.309760000000004,34.77836,22.28,40.24,0.9308499662877082,0.5536779324055666,1.875695652173913,2.4686000000000003,17.96
che,suiza,ocu_isco08_x,ocupación (ciuo-08): x. no clasificados en otra parte,1995,45.477,,17.897,31.323,42.210640000000005,49.47636000000001,28.94,40.7,0.8451401610994873,0.711056511056511,0.5713692813587459,7.26572,11.760000000000002
che,suiza,ocu_skill_total,ocupación (nivel de competencia): total,1994,22.01,,1324.717,1728.965,42.65032000000001,50.339040000000004,29.42,41.34,0.8468179582167124,0.7116594097726173,0.7661907557411516,7.688720000000001,11.920000000000002
che,suiza,ocu_skill_l3-4,ocupación (nivel de competencia): niveles de competencia 3 y 4 ~ altos,1994,23.335,,422.323,710.963,52.54152,63.034879999999994,31.22,42.63,0.8344394415705406,0.7323481116584564,0.5940154410285767,10.493359999999997,11.410000000000004
che,suiza,ocu_skill_l2,ocupación (nivel de competencia): nivel de competencia 2 ~ medio,1994,15.186,,769.301,926.66,34.97332,39.15072,29.89,40.85,0.8934482135341244,0.7317013463892289,0.8301869078194808,4.1774000000000004,10.96
che,suiza,ocu_skill_l1,ocupación (nivel de competencia): nivel de competencia 1 ~ bajo,1994,5.762,,118.621,64.691,32.309760000000004,34.77836,20.56,36.77,0.9308499662877082,0.5591514821865651,1.8336553771003694,2.4686000000000003,16.210000000000004
che,suiza,ocu_skill_x,ocupación (nivel de competencia): no clasificados en otra parte,1994,-6.81,,14.472,26.652,42.16004,49.611320000000006,30.41,33.39,0.8367975377386426,0.9107517220724768,0.5429986492570914,7.451280000000001,2.9800000000000004
